R_0_1,R_0_2,Ieq_obt_1,Ieq_obt_2,Seq_obt_1,Seq_obt_2
2.9,6.8,0.091506163,0.1571401,0.048161121,0.027093101
2.9,6.95,0.091506191,0.156190323,0.048161127,0.026250451
2.9,7.1,0.091506112,0.155301482,0.048161129,0.025459254
2.9,7.25,0.091506111,0.154468729,0.048161103,0.024714983
2.9,7.4,0.091506141,0.153687534,0.048161115,0.024013662
2.9,7.55,0.091506037,0.152953567,0.048161096,0.023351689
2.9,7.7,0.091506032,0.152263434,0.048161088,0.022725883
2.9,7.85,0.091506004,0.151613604,0.048161027,0.022133358
2.9,8,0.091506178,0.151001475,0.048161114,0.021571618
3.05,0.5,0.053725053,3.32E-25,0.026176235,0.772626645
3.05,0.65,0.053769407,2.37E-26,0.026216565,0.772634976
3.05,0.8,0.05375108,3.47E-19,0.026216243,0.772634352
3.05,0.95,0.053806572,1.48E-06,0.026221048,0.772634933
3.05,1.1,0.053759559,0.067937822,0.026204465,0.679377179
3.05,1.25,0.053765445,0.141743277,0.026196281,0.566959394
3.05,1.4,0.053792698,0.191286205,0.026215369,0.478201121
3.05,1.55,0.053714161,0.223488228,0.026200082,0.406340359
3.05,1.7,0.053750875,0.242951289,0.026193965,0.347047127
3.05,1.85,0.0537874,0.252852837,0.026205826,0.297437994
3.05,2,0.053790464,0.255526365,0.026204386,0.255482911
3.05,2.15,0.053741258,0.252765904,0.02619534,0.219770036
3.05,2.3,0.053827296,0.246142789,0.02623671,0.189306294
3.05,2.45,0.053811483,0.236736732,0.026230747,0.16323325
3.05,2.6,0.053771866,0.225609607,0.02620482,0.140963949
3.05,2.75,0.053815111,0.213765016,0.02622791,0.122107666
3.05,2.9,0.053807095,0.201743484,0.026225929,0.106140216
3.05,3.05,0.053796701,0.190128252,0.026232482,0.092724005
3.05,3.2,0.053751364,0.179159121,0.026186768,0.081382934
3.05,3.35,0.053711004,0.169154457,0.026163775,0.071927467
3.05,3.5,0.053726899,0.160270072,0.026174644,0.064060566
3.05,3.65,0.053852389,0.152599985,0.026243982,0.057543558
3.05,3.8,0.053788613,0.145487769,0.026203972,0.051913385
3.05,3.95,0.053774434,0.139327582,0.026201845,0.047192279
3.05,4.1,0.053745483,0.133915103,0.026222309,0.043202596
3.05,4.25,0.053823829,0.129282096,0.026221748,0.039739952
3.05,4.4,0.053733418,0.124928053,0.026176326,0.036708821
3.05,4.55,0.053737698,0.121245194,0.026182595,0.034124576
3.05,4.7,0.053743379,0.11798881,0.026196813,0.031871205
3.05,4.85,0.053814487,0.115197983,0.026227786,0.029899745
3.05,5,0.053695178,0.112359281,0.026158074,0.028063697
3.05,5.15,0.053785738,0.110184813,0.026202217,0.02652338
3.05,5.3,0.053734864,0.10801525,0.026208909,0.025117081
3.05,5.45,0.053758197,0.106134696,0.026199099,0.023833363
3.05,5.6,0.053714421,0.104336228,0.026182003,0.022669143
3.05,5.75,0.053787338,0.102883466,0.026203888,0.021637813
3.05,5.9,0.053732631,0.101378182,0.026200916,0.020683244
3.05,6.05,0.053790573,0.100160019,0.026218708,0.019820822
3.05,6.2,0.053845677,0.099049659,0.026241656,0.019032537
3.05,6.35,0.053796977,0.097872419,0.026230223,0.018286181
3.05,6.5,0.053688198,0.096663663,0.02616958,0.01756605
3.05,6.65,0.053805167,0.095910616,0.026215856,0.016959398
3.05,6.8,0.053777524,0.094997618,0.026207684,0.016366398
3.05,6.95,0.053800484,0.09422059,0.026211264,0.015819592
3.05,7.1,0.053808084,0.09350169,0.026238482,0.015322685
3.05,7.25,0.053752287,0.092712387,0.026214346,0.014830827
3.05,7.4,0.053787182,0.092092151,0.026203353,0.014374715
3.05,7.55,0.05379428,0.091520517,0.026238546,0.013970436
3.05,7.7,0.053820526,0.090979181,0.026237151,0.013571214
3.05,7.85,0.053805078,0.090405787,0.026215205,0.013185373
3.05,8,0.053751791,0.089813668,0.026185341,0.01281768
3.2,0.5,0.002010907,2.71E-15,0.001434809,0.766962572
3.2,0.65,0.010711375,-5.19E-25,0.003625346,0.767564637
3.2,0.8,0.019026839,4.28E-19,0.012160061,0.769251486
3.2,0.95,0.013899154,1.24E-06,0.008952815,0.768563948
3.2,1.1,0.013314014,0.067343343,0.008500493,0.674651991
3.2,1.25,0.013790491,0.118149587,0.007280079,0.594546319
3.2,1.4,0.01347018,0.188132491,0.005162588,0.469749998
3.2,1.55,0.00333882,0.216806,0.002360232,0.394818671
3.2,1.7,0.003054761,0.232690213,0.002026609,0.332973781
3.2,1.85,0.007656246,0.239282441,0.004733228,0.282732094
3.2,2,0.002041811,0.234226608,0.001093109,0.234439137
3.2,2.15,0.002270273,0.225868187,0.001126969,0.202533706
3.2,2.3,0.001241497,0.206589514,0.000555073,0.158917569
3.2,2.45,0.002030217,0.188080565,0.000992448,0.131533762
3.2,2.6,0.024504995,0.18765839,0.011110177,0.116726765
3.2,2.75,0.006136402,0.138973336,0.002833155,0.079656053
3.2,2.9,0.009489367,0.118235085,0.004952864,0.06373841
3.2,3.05,0.009262515,0.087807014,0.003817632,0.041177971
3.2,3.2,0.014808373,0.086363867,0.007307287,0.040076609
3.2,3.35,0.004840378,0.034967119,0.00267789,0.015860167
3.2,3.5,0.008301662,0.039303618,0.003844603,0.016994722
3.2,3.65,0.009054378,0.041221286,0.004680158,0.017748032
3.2,3.8,0.001864147,0.009189113,0.001084665,0.004102919
3.2,3.95,0.008462781,0.031019444,0.005437281,0.013966171
3.2,4.1,0.008076754,0.026261646,0.004667098,0.010055239
3.2,4.25,0.011162988,0.032864112,0.006523937,0.011882264
3.2,4.4,0.020098042,0.051602065,0.008951145,0.014741446
3.2,4.55,0.008618729,0.020635124,0.003901839,0.005652285
3.2,4.7,0.011218965,0.026811287,0.00438873,0.006380566
3.2,4.85,0.015027916,0.036996535,0.008841031,0.011474367
3.2,5,0.018883328,0.042264777,0.008965564,0.010827444
3.2,5.15,0.015246474,0.033566998,0.007869134,0.009108483
3.2,5.3,0.004683247,0.011366246,0.003041322,0.003520119
3.2,5.45,0.015667589,0.030958947,0.005991568,0.005954477
3.2,5.6,0.004190595,0.008435247,0.00163247,0.001631369
3.2,5.75,0.005590412,0.011756002,0.002760381,0.002671974
3.2,5.9,0.007035067,0.015082206,0.004418407,0.003923666
3.2,6.05,0.002231574,0.004631615,0.001141506,0.00101719
3.2,6.2,0.013740951,0.025742925,0.006314767,0.004903912
3.2,6.35,0.01289268,0.02688015,0.0089128,0.00680986
3.2,6.5,0.006018629,0.01261933,0.004174019,0.00316958
3.2,6.65,0.00756539,0.014109852,0.003622297,0.002595896
3.2,6.8,0.00514386,0.009708812,0.00267156,0.001855708
3.2,6.95,0.019386821,0.034822645,0.008940049,0.005855617
3.2,7.1,0.010331197,0.018378199,0.004815246,0.003061384
3.2,7.25,0.001652621,0.003399334,0.001305686,0.000813799
3.2,7.4,0.00703704,0.012493628,0.003466162,0.002069951
3.2,7.55,0.009099822,0.015622513,0.004046959,0.002338135
3.2,7.7,0.020308884,0.035019094,0.00944937,0.005275872
3.2,7.85,0.01232967,0.022668208,0.007641458,0.00412791
3.2,8,0.003535573,0.005708939,0.001340472,0.000695141
3.35,0.5,4.34E-09,1.81E-11,5.76E-10,0.69
3.35,0.65,7.97E-08,-4.57E-14,1.30E-08,0.76666667
3.35,0.8,1.30E-07,3.58E-13,3.38E-08,0.766666676
3.35,0.95,1.21E-07,1.25E-06,3.35E-08,0.766664982
3.35,1.1,-1.83E-08,0.067242425,-4.08E-09,0.67242424
3.35,1.25,1.16E-06,0.139583364,5.42E-07,0.558333546
3.35,1.4,-1.77E-12,0.187047619,-6.74E-13,0.467619048
3.35,1.55,-7.10E-11,0.216422043,-3.03E-11,0.393494624
3.35,1.7,-1.05E-13,0.232098039,-2.69E-13,0.331568627
3.35,1.85,6.54E-10,0.237042793,3.69E-10,0.278873874
3.35,2,7.76E-11,0.233333333,-1.54E-11,0.233333333
3.35,2.15,1.06E-09,0.224640311,4.02E-10,0.201426357
3.35,2.3,-1.15E-07,0.205550691,-2.38E-08,0.158115905
3.35,2.45,1.62E-06,0.190049001,1.87E-07,0.135963588
3.35,2.6,5.62E-11,0.178079643,3.43E-11,0.120787024
3.35,2.75,0.006136402,0.138973336,0.002833155,0.079656053
3.35,2.9,-3.69E-14,0.125949778,2.41E-15,0.071974998
3.35,3.05,5.38E-10,0.072970153,-7.25E-11,0.038720874
3.35,3.2,0.014808373,0.086363867,0.007307287,0.040076609
3.35,3.35,1.68E-08,-1.64E-05,7.32E-09,3.08E-08
3.35,3.5,-7.58E-12,3.89E-10,-3.46E-12,1.82E-10
3.35,3.65,9.04E-12,-1.14E-09,-9.49E-12,-1.01E-09
3.35,3.8,-3.66E-12,8.15E-11,-1.66E-12,4.08E-11
3.35,3.95,2.33E-13,-3.25E-11,1.08E-13,-2.25E-12
3.35,4.1,-1.68E-11,-1.34E-10,-7.55E-12,-5.40E-11
3.35,4.25,-1.17E-12,2.11E-13,-4.05E-13,1.65E-12
3.35,4.4,2.23E-10,7.43E-10,1.06E-10,2.33E-10
3.35,4.55,3.89E-10,1.16E-09,1.16E-10,2.29E-10
3.35,4.7,-3.53E-11,-1.04E-10,-1.46E-11,-2.72E-11
3.35,4.85,2.96E-10,8.56E-10,1.89E-10,3.11E-10
3.35,5,-8.20E-11,-1.49E-10,-3.82E-11,-2.96E-11
3.35,5.15,8.55E-13,-1.71E-11,3.88E-13,-9.67E-12
3.35,5.3,3.62E-10,8.42E-10,1.40E-10,1.74E-10
3.35,5.45,4.55E-10,1.15E-09,3.15E-10,3.78E-10
3.35,5.6,2.55E-10,8.46E-10,1.30E-10,3.29E-10
3.35,5.75,-5.78E-13,-4.58E-12,-3.61E-12,-4.09E-12
3.35,5.9,9.72E-11,1.98E-10,3.28E-11,3.26E-11
3.35,6.05,5.70E-10,1.10E-09,1.51E-10,1.42E-10
3.35,6.2,-1.08E-11,-7.25E-10,-3.96E-12,-3.01E-10
3.35,6.35,5.27E-10,1.06E-09,2.49E-10,2.11E-10
3.35,6.5,-5.74E-12,-1.20E-11,-3.30E-12,-2.68E-12
3.35,6.65,8.41E-12,1.25E-11,2.93E-13,2.18E-13
3.35,6.8,2.77E-11,5.25E-11,1.21E-11,9.04E-12
3.35,6.95,2.65E-10,5.01E-10,1.25E-10,8.91E-11
3.35,7.1,2.11E-09,3.76E-09,7.77E-10,5.35E-10
3.35,7.25,1.66E-10,3.07E-10,7.86E-11,5.21E-11
3.35,7.4,4.46E-10,7.71E-10,1.55E-10,9.87E-11
3.35,7.55,1.93E-10,3.49E-10,8.98E-11,5.62E-11
3.35,7.7,-1.06E-10,-1.73E-10,-4.00E-11,-1.99E-11
3.35,7.85,2.31E-10,4.09E-10,1.07E-10,6.23E-11
3.35,8,-4.40E-11,-7.84E-11,-2.11E-11,-1.19E-11
3.5,0.5,1.60E-10,8.80E-16,7.61E-11,0.766666667
3.5,0.65,-4.28E-11,-1.75E-13,-1.97E-11,0.766666667
3.5,0.8,-1.29E-09,1.31E-14,-5.79E-11,0.766666667
3.5,0.95,-7.28E-09,1.14E-06,-2.99E-09,0.766665124
3.5,1.1,8.21E-09,0.067242426,2.49E-09,0.672424241
3.5,1.25,4.81E-10,0.139583333,2.16E-10,0.558333333
3.5,1.4,-2.40E-13,0.187047619,5.80E-14,0.467619048
3.5,1.55,-1.24E-13,0.216422043,3.91E-15,0.393494624
3.5,1.7,-3.80E-12,0.232098039,4.33E-13,0.331568628
3.5,1.85,-4.23E-10,0.237042793,-1.84E-10,0.278873874
3.5,2,7.80E-10,0.233333334,3.60E-10,0.233333334
3.5,2.15,-2.38E-10,0.222467054,-3.79E-11,0.193449612
3.5,2.3,4.25E-08,0.205550791,4.42E-08,0.158116088
3.5,2.45,-8.74E-12,0.198911549,2.76E-11,0.148630172
3.5,2.6,-1.63E-10,0.167398309,5.86E-11,0.109368321
3.5,2.75,0.006136402,0.138973336,0.002833155,0.079656053
3.5,2.9,1.69E-06,0.103790873,2.24E-06,0.057112329
3.5,3.05,-2.34E-09,0.089014205,-2.52E-09,0.047198515
3.5,3.2,0.014808373,0.086363867,0.007307287,0.040076609
3.5,3.35,-7.35E-12,-5.61E-10,-2.27E-12,-3.53E-10
3.5,3.5,1.80E-15,5.62E-10,1.08E-17,-1.83E-10
3.5,3.65,1.12E-17,-1.32E-11,-3.59E-18,-6.52E-12
3.5,3.8,3.58E-10,3.50E-09,1.81E-10,1.55E-09
3.5,3.95,1.40E-13,-4.20E-11,-1.88E-13,-2.12E-11
3.5,4.1,5.93E-11,1.53E-10,2.45E-11,3.86E-11
3.5,4.25,-6.68E-15,-2.03E-14,1.48E-17,1.24E-16
3.5,4.4,2.39E-15,3.15E-14,2.24E-16,1.95E-14
3.5,4.55,-2.97E-15,1.10E-14,1.25E-16,5.04E-14
3.5,4.7,-1.14E-12,-3.53E-12,-1.33E-14,-1.89E-13
3.5,4.85,1.35E-11,2.08E-11,2.25E-13,1.42E-12
3.5,5,1.82E-14,-2.22E-11,5.45E-16,-1.04E-11
3.5,5.15,-6.85E-13,-1.45E-11,-4.05E-13,-6.60E-12
3.5,5.3,3.39E-10,8.81E-10,1.89E-10,2.53E-10
3.5,5.45,2.58E-12,1.75E-11,7.87E-15,5.56E-12
3.5,5.6,2.50E-15,4.60E-15,7.77E-16,1.24E-15
3.5,5.75,6.81E-14,4.21E-12,-1.45E-13,2.69E-12
3.5,5.9,1.25E-14,-3.08E-12,1.31E-17,1.83E-12
3.5,6.05,2.06E-11,3.25E-11,5.47E-12,5.43E-12
3.5,6.2,-8.47E-14,5.94E-12,-4.19E-14,2.84E-12
3.5,6.35,-4.83E-10,-9.75E-10,-2.17E-10,-1.90E-10
3.5,6.5,8.05E-15,1.10E-14,-2.47E-17,-2.11E-17
3.5,6.65,-1.33E-13,-2.38E-13,-4.14E-14,-3.01E-14
3.5,6.8,8.91E-13,1.85E-12,3.60E-13,4.09E-13
3.5,6.95,-4.05E-14,-8.26E-14,-2.14E-14,-1.72E-14
3.5,7.1,-4.86E-13,-6.97E-13,-2.33E-13,-6.51E-14
3.5,7.25,1.03E-13,3.41E-12,3.10E-16,-2.71E-13
3.5,7.4,4.36E-10,7.99E-10,2.03E-10,1.34E-10
3.5,7.55,-1.12E-14,-1.21E-11,-6.75E-15,-5.21E-12
3.5,7.7,5.02E-09,9.99E-09,3.34E-09,2.03E-09
3.5,7.85,1.20E-14,2.21E-12,1.49E-17,1.00E-12
3.5,8,-4.72E-15,6.04E-14,-1.19E-17,2.90E-14
3.65,0.5,7.24E-11,1.17E-15,3.20E-11,0.766666667
3.65,0.65,-1.27E-09,-1.74E-13,-5.87E-10,0.766666667
3.65,0.8,-6.65E-10,2.09E-12,-3.49E-10,0.766666667
3.65,0.95,-1.76E-08,7.72E-07,-1.16E-08,0.766665619
3.65,1.1,-1.31E-09,0.067242424,-5.54E-10,0.672424242
3.65,1.25,-1.91E-10,0.139583333,-1.54E-10,0.558333333
3.65,1.4,1.57E-12,0.187047619,4.86E-12,0.467619048
3.65,1.55,1.68E-11,0.216422043,7.84E-12,0.393494624
3.65,1.7,-4.62E-10,0.232098039,-6.63E-11,0.331568628
3.65,1.85,2.59E-12,0.237042793,4.15E-14,0.278873874
3.65,2,-2.03E-08,0.233333321,-2.06E-09,0.233333342
3.65,2.15,3.14E-10,0.225726938,1.62E-10,0.205414729
3.65,2.3,-1.32E-10,0.207242358,-6.21E-11,0.161649309
3.65,2.45,1.30E-07,0.185633748,-1.89E-08,0.129658612
3.65,2.6,2.93E-07,0.162059077,4.45E-08,0.103658388
3.65,2.75,0.006136402,0.138973336,0.002833155,0.079656053
3.65,2.9,2.33E-08,0.090699452,9.02E-09,0.047632055
3.65,3.05,4.42E-09,0.056279683,-2.02E-11,0.027794312
3.65,3.2,7.05E-10,0.02077924,1.69E-10,0.007919726
3.65,3.35,1.10E-10,2.50E-09,5.36E-11,1.16E-09
3.65,3.5,1.71E-14,3.95E-10,-3.02E-14,1.87E-10
3.65,3.65,-2.28E-16,1.51E-11,-1.01E-16,7.91E-12
3.65,3.8,-9.20E-17,3.44E-14,8.32E-18,5.27E-13
3.65,3.95,-4.52E-15,1.33E-13,1.49E-18,8.26E-14
3.65,4.1,-6.20E-15,-5.14E-13,-2.91E-20,2.16E-13
3.65,4.25,-1.02E-13,-2.33E-12,-4.84E-14,-1.08E-12
3.65,4.4,-3.62E-15,2.83E-11,-2.06E-19,1.32E-11
3.65,4.55,-4.08E-16,1.54E-12,-4.69E-18,7.27E-13
3.65,4.7,2.38E-11,5.12E-11,7.19E-15,1.71E-14
3.65,4.85,6.95E-12,1.08E-11,2.16E-16,3.37E-16
3.65,5,7.47E-11,9.78E-11,1.14E-15,7.21E-16
3.65,5.15,-1.66E-11,-2.47E-11,-1.61E-14,-3.37E-14
3.65,5.3,2.18E-13,3.48E-13,7.73E-16,1.44E-15
3.65,5.45,-2.33E-12,-6.90E-12,-1.06E-12,-1.85E-12
3.65,5.6,3.15E-12,5.04E-12,-3.80E-16,1.35E-13
3.65,5.75,4.67E-15,1.42E-13,5.37E-18,7.88E-14
3.65,5.9,6.88E-12,1.01E-11,1.29E-14,8.37E-15
3.65,6.05,8.50E-16,3.33E-15,-5.64E-18,-6.59E-17
3.65,6.2,1.61E-12,2.40E-12,-3.35E-16,-3.35E-16
3.65,6.35,-3.94E-13,1.08E-11,-2.05E-13,5.21E-12
3.65,6.5,-3.48E-11,-5.09E-11,-1.65E-11,-5.14E-12
3.65,6.65,6.62E-14,6.79E-14,3.17E-18,1.72E-16
3.65,6.8,-5.57E-12,-1.80E-11,8.94E-15,7.57E-15
3.65,6.95,2.99E-14,3.48E-14,-1.70E-16,-1.31E-16
3.65,7.1,-3.59E-13,-6.10E-13,1.11E-16,8.19E-17
3.65,7.25,1.58E-10,2.88E-10,6.93E-11,4.74E-11
3.65,7.4,3.95E-12,5.80E-12,-1.71E-16,-1.20E-16
3.65,7.55,-3.14E-12,-3.82E-12,-2.65E-16,-1.11E-16
3.65,7.7,1.20E-10,2.28E-10,3.91E-11,3.16E-11
3.65,7.85,-8.54E-14,-3.99E-13,-4.25E-16,-2.65E-16
3.65,8,5.50E-11,9.30E-11,1.97E-11,1.16E-11
3.8,0.5,1.93E-12,6.13E-15,-1.95E-13,0.766666667
3.8,0.65,-1.24E-11,9.22E-15,-6.25E-12,0.766666667
3.8,0.8,1.89E-10,2.92E-12,7.73E-11,0.766666667
3.8,0.95,-3.41E-09,1.46E-06,-2.37E-08,0.766664679
3.8,1.1,4.16E-10,0.067242424,-5.97E-11,0.672424243
3.8,1.25,7.19E-11,0.132349242,4.95E-11,0.569742424
3.8,1.4,-3.28E-13,0.187047619,2.08E-13,0.467619048
3.8,1.55,5.49E-15,0.216422043,5.42E-15,0.393494624
3.8,1.7,8.31E-12,0.232098039,3.87E-12,0.331568627
3.8,1.85,-4.85E-12,0.237042793,-2.03E-12,0.278873874
3.8,2,1.83E-12,0.233333333,8.74E-13,0.233333333
3.8,2.15,-4.95E-10,0.223553685,-1.87E-10,0.197437989
3.8,2.3,-1.32E-10,0.207242358,-6.21E-11,0.161649309
3.8,2.45,-3.86E-07,0.183419368,-1.66E-07,0.126495699
3.8,2.6,2.71E-07,0.156716349,6.50E-09,0.097938542
3.8,2.75,1.52E-06,0.125953496,3.44E-07,0.071969979
3.8,2.9,3.89E-06,0.098421317,6.15E-07,0.052937999
3.8,3.05,3.78E-07,0.057464816,1.99E-06,0.028355805
3.8,3.2,2.94E-07,0.038944889,1.55E-06,0.019251845
3.8,3.35,-2.26E-15,-9.18E-12,-9.32E-18,-4.32E-12
3.8,3.5,-1.97E-13,1.36E-10,2.62E-18,6.30E-11
3.8,3.65,-8.44E-16,-4.81E-10,1.53E-18,-2.48E-10
3.8,3.8,-1.10E-14,-1.08E-12,-4.17E-17,-5.37E-13
3.8,3.95,9.89E-14,-2.18E-11,3.12E-15,-1.05E-11
3.8,4.1,2.30E-14,5.80E-14,-7.25E-18,4.51E-15
3.8,4.25,-1.62E-14,2.05E-11,-3.40E-21,8.64E-12
3.8,4.4,-6.53E-16,-3.78E-14,-2.14E-21,-4.74E-15
3.8,4.55,3.37E-12,8.38E-12,-1.89E-17,1.21E-12
3.8,4.7,8.24E-14,1.25E-13,1.21E-16,9.37E-15
3.8,4.85,-4.90E-15,-8.75E-15,-1.19E-20,1.76E-17
3.8,5,-4.59E-13,-1.51E-12,3.57E-18,5.78E-15
3.8,5.15,6.26E-11,1.60E-10,3.09E-17,-1.53E-14
3.8,5.3,-3.58E-14,-9.35E-14,-3.06E-18,-1.60E-14
3.8,5.45,6.67E-13,7.48E-13,6.14E-16,8.80E-16
3.8,5.6,6.27E-14,9.31E-14,-3.18E-17,7.37E-17
3.8,5.75,-3.21E-10,-4.83E-10,-2.77E-14,-2.79E-14
3.8,5.9,5.83E-13,6.74E-13,-1.44E-14,-1.37E-14
3.8,6.05,5.82E-10,1.31E-09,2.91E-10,3.09E-10
3.8,6.2,6.18E-11,7.21E-11,3.88E-16,-1.37E-13
3.8,6.35,3.95E-16,1.45E-13,-1.80E-16,-1.76E-14
3.8,6.5,7.71E-16,1.45E-15,-1.84E-18,-3.68E-19
3.8,6.65,-1.60E-14,-2.18E-14,4.90E-20,6.23E-17
3.8,6.8,-1.28E-11,-1.62E-11,-6.04E-16,-2.07E-15
3.8,6.95,-8.22E-15,-9.86E-12,2.66E-19,-7.37E-12
3.8,7.1,1.00E-14,1.08E-14,-2.82E-20,-2.34E-20
3.8,7.25,3.64E-13,4.18E-13,-2.55E-15,-1.91E-15
3.8,7.4,-9.57E-15,-1.28E-14,-6.27E-20,1.61E-17
3.8,7.55,3.44E-14,4.24E-14,9.33E-19,6.34E-19
3.8,7.7,2.52E-14,3.78E-11,7.94E-19,-3.44E-12
3.8,7.85,4.14E-13,5.45E-13,6.68E-18,1.69E-15
3.8,8,4.08E-14,4.45E-14,1.29E-18,7.01E-16
3.95,0.5,-3.01E-10,1.58E-14,-1.40E-10,0.766666667
3.95,0.65,-3.12E-13,-8.10E-14,-2.81E-13,0.766666667
3.95,0.8,-1.89E-10,4.85E-12,-9.87E-11,0.766666667
3.95,0.95,-6.72E-08,1.26E-06,-2.19E-09,0.766664961
3.95,1.1,5.47E-10,0.067242424,2.05E-10,0.672424242
3.95,1.25,1.52E-10,0.139583333,5.31E-11,0.558333333
3.95,1.4,1.58E-11,0.187047619,6.79E-12,0.467619048
3.95,1.55,3.32E-13,0.216422043,-2.69E-14,0.393494624
3.95,1.7,1.31E-12,0.232098039,-1.74E-13,0.331568627
3.95,1.85,9.25E-11,0.237042793,4.73E-11,0.278873874
3.95,2,-4.01E-12,0.233333333,9.64E-13,0.233333333
3.95,2.15,3.30E-11,0.222467054,2.10E-11,0.193449613
3.95,2.3,8.01E-11,0.205550725,4.03E-11,0.158115942
3.95,2.45,-8.76E-10,0.18341994,5.72E-10,0.126496894
3.95,2.6,-3.79E-11,0.172739296,-1.90E-11,0.115077482
3.95,2.75,-1.56E-12,0.129023318,-6.29E-10,0.074569099
3.95,2.9,6.05E-12,0.101814141,-8.29E-10,0.055293928
3.95,3.05,6.88E-08,0.057624209,-1.50E-09,0.02842509
3.95,3.2,7.93E-08,0.021913956,-2.04E-09,0.010646235
3.95,3.35,1.56E-08,7.53E-11,-5.12E-08,-6.37E-08
3.95,3.5,-2.41E-15,-5.77E-12,4.68E-19,-2.63E-12
3.95,3.65,-1.60E-14,-4.15E-12,-4.96E-16,-2.25E-12
3.95,3.8,6.27E-16,-1.18E-14,-7.73E-16,2.99E-15
3.95,3.95,9.20E-15,-8.27E-11,-1.74E-18,-1.40E-11
3.95,4.1,2.96E-10,7.17E-10,-5.60E-14,-5.21E-13
3.95,4.25,7.59E-14,2.00E-13,2.34E-20,6.87E-15
3.95,4.4,4.61E-15,-1.64E-13,-2.62E-19,1.56E-14
3.95,4.55,2.19E-13,-2.67E-12,4.84E-18,-1.40E-12
3.95,4.7,1.84E-11,-3.01E-10,8.56E-12,-1.60E-10
3.95,4.85,-7.08E-15,-1.17E-11,5.79E-21,-5.52E-12
3.95,5,1.95E-15,-2.43E-12,3.48E-21,-4.99E-14
3.95,5.15,-9.96E-15,-5.95E-14,4.52E-19,7.47E-14
3.95,5.3,9.41E-14,3.37E-12,1.86E-21,-4.89E-13
3.95,5.45,1.81E-14,1.59E-12,1.05E-14,7.24E-13
3.95,5.6,3.74E-12,4.66E-12,5.65E-19,-3.49E-15
3.95,5.75,-1.60E-15,1.29E-13,-3.72E-22,-3.30E-14
3.95,5.9,3.73E-12,4.85E-12,5.39E-18,-1.37E-16
3.95,6.05,5.50E-12,6.22E-12,2.18E-18,-9.08E-15
3.95,6.2,2.92E-14,3.95E-14,2.94E-19,-2.96E-17
3.95,6.35,-1.38E-14,-1.75E-14,-2.11E-20,2.13E-17
3.95,6.5,1.70E-15,5.75E-15,-2.43E-20,3.53E-15
3.95,6.65,1.32E-14,1.40E-14,-1.28E-20,-1.06E-17
3.95,6.8,-1.45E-09,-1.77E-09,3.56E-14,-3.40E-15
3.95,6.95,8.18E-14,9.10E-14,9.62E-20,8.58E-16
3.95,7.1,-7.47E-15,-1.28E-14,4.36E-20,7.32E-17
3.95,7.25,1.93E-13,1.74E-12,-5.66E-19,-1.48E-13
3.95,7.4,-1.37E-15,-2.34E-15,-1.69E-20,-1.17E-20
3.95,7.55,1.34E-14,2.01E-14,3.52E-20,-1.56E-15
3.95,7.7,1.88E-16,-2.89E-16,3.57E-19,5.36E-18
3.95,7.85,1.90E-13,2.25E-13,1.16E-19,-2.46E-19
3.95,8,1.23E-11,1.40E-11,3.58E-18,7.15E-19
4.1,0.5,9.21E-12,3.40E-15,4.08E-12,0.766666667
4.1,0.65,1.13E-11,1.90E-13,5.62E-12,0.766666667
4.1,0.8,-4.86E-10,1.08E-12,-2.18E-10,0.766666666
4.1,0.95,1.47E-08,1.52E-06,4.38E-09,0.766664606
4.1,1.1,5.49E-11,0.067242424,3.39E-11,0.672424242
4.1,1.25,8.26E-13,0.139583333,-1.08E-12,0.558333334
4.1,1.4,-1.37E-13,0.187047619,1.02E-14,0.467619048
4.1,1.55,-2.05E-12,0.216422043,2.61E-13,0.393494624
4.1,1.7,1.19E-13,0.232098039,-7.91E-15,0.331568627
4.1,1.85,1.46E-12,0.237042793,3.30E-12,0.278873874
4.1,2,-4.01E-12,0.233333333,9.64E-13,0.233333333
4.1,2.15,-5.12E-11,0.222467054,-1.80E-11,0.193449612
4.1,2.3,-1.02E-09,0.207242357,-4.04E-10,0.161649308
4.1,2.45,2.04E-05,0.183444507,8.58E-06,0.126528872
4.1,2.6,-3.86E-09,0.156717844,-1.75E-09,0.097948814
4.1,2.75,2.21E-09,0.141333165,3.45E-09,0.084960067
4.1,2.9,4.73E-06,0.101862034,1.31E-06,0.055329149
4.1,3.05,6.88E-08,0.057624209,-1.50E-09,0.02842509
4.1,3.2,7.93E-08,0.021913956,-2.04E-09,0.010646235
4.1,3.35,-7.73E-12,-7.35E-10,-8.07E-15,-2.74E-10
4.1,3.5,-3.19E-14,-1.89E-10,2.06E-15,-8.78E-11
4.1,3.65,6.18E-16,5.09E-10,-1.33E-17,2.42E-10
4.1,3.8,-1.17E-14,1.00E-11,1.29E-20,4.76E-12
4.1,3.95,2.35E-14,-1.75E-14,6.69E-18,3.02E-15
4.1,4.1,-1.96E-15,-1.58E-14,2.36E-20,1.06E-15
4.1,4.25,-5.03E-15,-1.13E-14,3.35E-21,9.08E-17
4.1,4.4,9.98E-16,1.26E-11,-2.30E-21,7.42E-12
4.1,4.55,-5.56E-13,-2.28E-12,2.43E-19,-8.11E-17
4.1,4.7,-4.72E-15,-2.32E-14,1.17E-22,8.55E-16
4.1,4.85,1.22E-13,4.72E-13,1.63E-17,-2.46E-14
