0.0,0.0
0.01,0.1059434800714249
0.02,0.16833001326703778
0.03,0.21390427800328946
0.04,0.24999999999999992
0.05,0.2798832578764798
0.06,0.3053367989832941
0.07,0.32745506403971203
0.08,0.34696411113867975
0.09,0.36437299536477913
0.1,0.38005376188691364
0.11,0.3942872732929471
0.12,0.4072911411031289
0.13,0.41923760681599676
0.14,0.43026545554573153
0.15,0.4404882215030844
0.16,0.45
0.17,0.45887966398711905
0.18,0.467193987231949
0.19,0.475
0.2,0.4823467945037568
0.21,0.48927692845698567
0.22,0.4958275301651589
0.23,0.502031178638484
0.24,0.507916611827673
0.25,0.5135093019414125
0.26,0.5188319268278635
0.27,0.5239047592548058
0.28,0.5287459907295583
0.29,0.5333720026772507
0.3,0.5377975949489104
0.31,0.5420361794868436
0.32,0.5460999453438126
0.33,0.5499999999999998
0.34,0.5537464909513877
0.35,0.5573487107852256
0.36,0.5608151883616154
0.37,0.5641537682471963
0.38,0.5673716801693244
0.39,0.5704755999557605
0.4,0.5734717031797398
0.41,0.5763657125309908
0.42,0.579162939770423
0.43,0.5818683229924383
0.44,0.5844864598083965
0.45,0.5870216369732274
0.46,0.5894778569009205
0.47,0.5918588614508618
0.48,0.5941681533134415
0.49,0.5964090152782255
0.5,0.5985845276298056
0.51,0.6006975838840418
0.52,0.6027509050497996
0.53,0.6047470525777058
0.54,0.6066884401372378
0.55,0.6085773443460744
0.56,0.610415914560672
0.57,0.6122061818240818
0.58,0.6139500670557864
0.59,0.6156493885586181
0.6,0.6173058689093053
0.61,0.6189211412917901
0.62,0.6204967553259848
0.63,0.6220341824389238
0.64,0.623534820820308
0.65,0.625
0.66,0.6264309850811753
0.67,0.6278289806593851
0.68,0.6291951344547618
0.69,0.630530540681884
0.7,0.6318362431794441
0.71,0.6331132383197065
0.72,0.6343624777158597
0.73,0.6355848707436521
0.74,0.6367812868921906
0.75,0.6379525579574199
0.76,0.6390994800905717
0.77,0.6402228157127828
0.78,0.6413232953060876
0.79,0.6424016190901052
0.8,0.6434584585929436
0.81,0.6444944581240976
0.82,0.645510236156491
0.83,0.6465063866242008
0.84,0.6474834801418621
0.85,0.6484420651512779
0.86,0.6493826690003012
0.87,0.6503057989586539
0.88,0.6512119431749992
0.89,0.6521015715792067
0.9,0.652975136733502
0.91,0.6538330746358512
0.92,0.6546758054787281
0.93,0.6555037343661478
0.94,0.6563172519916408
0.95,0.6571167352796535
0.96,0.6579025479926804
0.97,0.6586750413062558
0.98,0.6594345543537936
0.99,0.6601814147431214
1.0,0.6609159390464191
