R_0_1,R_0_2,Ieq_obt_1,Ieq_obt_2,Seq_obt_1,Seq_obt_2
1.7,2.15,0.232098039,0.382803909,0.331568627,0.332872964
1.7,2.3,0.232098039,0.399040464,0.331568627,0.306954203
1.7,2.45,0.232098039,0.412605331,0.331568627,0.284555401
1.7,2.6,0.232098039,0.424055406,0.331568627,0.265034629
1.7,2.75,0.232098039,0.43381258,0.331568627,0.247892903
1.7,2.9,0.232098039,0.442200535,0.331568627,0.232737124
1.7,3.05,0.232098039,0.449470473,0.331568627,0.219253889
1.7,3.2,0.232098039,0.455819403,0.331568627,0.207190638
1.7,3.35,0.232098039,0.461403339,0.331568627,0.196341846
1.7,3.5,0.232098039,0.466346948,0.331568627,0.186538779
1.7,3.65,0.232098039,0.470750685,0.331568627,0.177641768
1.7,3.8,0.232098039,0.474696139,0.331568627,0.169534335
1.7,3.95,0.232098039,0.478250063,0.331568627,0.162118665
1.7,4.1,0.232098039,0.481467453,0.331568627,0.155312082
1.7,4.25,0.232098039,0.484393922,0.331568627,0.149044284
1.7,4.4,0.232098039,0.48706753,0.331568627,0.143255156
1.7,4.55,0.232098039,0.489520225,0.331568627,0.137893021
1.7,4.7,0.232098039,0.491778976,0.331568627,0.132913237
1.7,4.85,0.232098039,0.49386667,0.331568627,0.128277057
1.7,5,0.232098039,0.495802824,0.331568627,0.123950706
1.7,5.15,0.232098039,0.497604168,0.331568627,0.119904619
1.7,5.3,0.232098039,0.499285104,0.331568627,0.116112815
1.7,5.45,0.232098039,0.500858085,0.331568627,0.112552379
1.7,5.6,0.232098039,0.502333928,0.331568627,0.109203028
1.7,5.75,0.232098039,0.503722061,0.331568627,0.10604675
1.7,5.9,0.232098039,0.505030737,0.331568627,0.103067497
1.7,6.05,0.232098039,0.506267206,0.331568627,0.100250932
1.7,6.2,0.232098039,0.507437858,0.331568627,0.097584204
1.7,6.35,0.232098039,0.508548347,0.331568627,0.095055766
1.7,6.5,0.232098039,0.509603689,0.331568627,0.092655216
1.7,6.65,0.232098039,0.51060835,0.331568627,0.090373159
1.7,6.8,0.232098039,0.511566316,0.331568627,0.088201089
1.7,6.95,0.232098039,0.512481158,0.331568627,0.086131287
1.7,7.1,0.232098039,0.513356082,0.331568627,0.084156735
1.7,7.25,0.232098039,0.514193976,0.331568628,0.082271036
1.7,7.4,0.232098039,0.514997443,0.331568627,0.08046835
1.7,7.55,0.232098039,0.515768843,0.331568627,0.078743335
1.7,7.7,0.232098039,0.516510314,0.331568627,0.077091092
1.7,7.85,0.232098039,0.5172238,0.331568627,0.075507124
1.7,8,0.232098039,0.517911075,0.331568627,0.073987296
1.85,0.5,0.237042793,3.12E-17,0.278873874,0.820915988
1.85,0.65,0.237042793,-9.07E-14,0.278873874,0.820915988
1.85,0.8,0.237042793,-2.02E-12,0.278873874,0.820915988
1.85,0.95,0.237042792,1.55E-06,0.278873874,0.820914153
1.85,1.1,0.237042793,0.073301277,0.278873874,0.733012772
1.85,1.25,0.237042793,0.157143708,0.278873874,0.628574833
1.85,1.4,0.237042793,0.21904989,0.278873874,0.547624724
1.85,1.55,0.237042793,0.265822121,0.278873874,0.483312948
1.85,1.7,0.237042793,0.301835808,0.278873874,0.431194012
1.85,1.85,0.237042793,0.330017505,0.278873874,0.388255888
1.85,2,0.237042793,0.352385736,0.278873874,0.352385736
1.85,2.15,0.237042793,0.370367499,0.278873874,0.322058695
1.85,2.3,0.237042793,0.384992259,0.278873874,0.296147891
1.85,2.45,0.237042793,0.397015454,0.278873874,0.273803761
1.85,2.6,0.237042793,0.40699962,0.278873874,0.254374763
1.85,2.75,0.237042793,0.415369076,0.278873874,0.237353757
1.85,2.9,0.237042793,0.422447584,0.278873874,0.222340833
1.85,3.05,0.237042793,0.428484777,0.278873874,0.209016964
1.85,3.2,0.237042793,0.433674988,0.278873874,0.197124995
1.85,3.35,0.237042793,0.438170852,0.278873874,0.186455682
1.85,3.5,0.237042793,0.442093254,0.278873874,0.176837302
1.85,3.65,0.237042793,0.445538687,0.278873874,0.168127806
1.85,3.8,0.237042793,0.44858474,0.278873874,0.160208836
1.85,3.95,0.237042793,0.451294242,0.278873874,0.152981099
1.85,4.1,0.237042793,0.453718409,0.278873874,0.146360777
1.85,4.25,0.237042793,0.455899249,0.278873874,0.140276692
1.85,4.4,0.237042793,0.45787143,0.278873874,0.134668068
1.85,4.55,0.237042793,0.459663725,0.278873874,0.129482739
1.85,4.7,0.237042793,0.461300146,0.278873874,0.124675715
1.85,4.85,0.237042793,0.462800836,0.278873874,0.120208009
1.85,5,0.237042793,0.464182779,0.278873874,0.116045695
1.85,5.15,0.237042793,0.465460361,0.278873874,0.112159123
1.85,5.3,0.237042793,0.46664583,0.278873874,0.108522286
1.85,5.45,0.237042793,0.467749653,0.278873874,0.105112282
1.85,5.6,0.237042793,0.468780817,0.278873874,0.101908873
1.85,5.75,0.237042793,0.46974707,0.278873874,0.09889412
1.85,5.9,0.237042793,0.470655117,0.278873874,0.096052065
1.85,6.05,0.237042793,0.471510784,0.278873874,0.093368472
1.85,6.2,0.237042793,0.47231915,0.278873874,0.090830606
1.85,6.35,0.237042793,0.473084659,0.278873874,0.088427039
1.85,6.5,0.237042793,0.473811215,0.278873874,0.086147494
1.85,6.65,0.237042793,0.474502256,0.278873874,0.0839827
1.85,6.8,0.237042793,0.47516082,0.278873874,0.081924279
1.85,6.95,0.237042793,0.475789602,0.278873874,0.079964639
1.85,7.1,0.237042793,0.476390997,0.278873874,0.078096885
1.85,7.25,0.237042793,0.476967142,0.278873874,0.076314743
1.85,7.4,0.237042793,0.477519946,0.278873874,0.074612492
1.85,7.55,0.237042793,0.478051125,0.278873874,0.072984905
1.85,7.7,0.237042793,0.478562217,0.278873874,0.071427197
1.85,7.85,0.237042793,0.479054613,0.278873874,0.06993498
1.85,8,0.237042793,0.479529568,0.278873874,0.068504224
2,0.5,0.233333333,-4.03E-18,0.233333333,0.813479489
2,0.65,0.233333333,1.19E-13,0.233333333,0.813479489
2,0.8,0.233333333,-7.61E-13,0.233333333,0.813479489
2,0.95,0.233333333,1.61E-06,0.233333334,0.81347755
2,1.1,0.233333333,0.072500481,0.233333333,0.725004808
2,1.25,0.233333333,0.154952171,0.233333333,0.619808683
2,1.4,0.233333333,0.215288973,0.233333333,0.538222432
2,1.55,0.233333333,0.2603672,0.233333333,0.473394909
2,1.7,0.233333333,0.294612036,0.233333333,0.420874337
2,1.85,0.233333333,0.320993273,0.233333333,0.377639144
2,2,0.233333333,0.341565026,0.233333333,0.341565026
2,2.15,0.233333333,0.357782113,0.233333333,0.31111488
2,2.3,0.233333333,0.370694601,0.233333333,0.285149693
2,2.45,0.233333333,0.381072251,0.233333333,0.262808449
2,2.6,0.233333333,0.38948673,0.233333333,0.243429206
2,2.75,0.233333333,0.396367379,0.233333333,0.226495645
2,2.9,0.233333333,0.402039855,0.233333333,0.211599924
2,3.05,0.233333333,0.406753391,0.233333333,0.198416288
2,3.2,0.233333333,0.410700305,0.233333333,0.186681957
2,3.35,0.233333333,0.414030134,0.233333333,0.176183036
2,3.5,0.233333333,0.416859992,0.233333333,0.166743997
2,3.65,0.233333333,0.419282226,0.233333333,0.158219708
2,3.8,0.233333333,0.421370126,0.233333333,0.150489331
2,3.95,0.233333333,0.423182218,0.233333333,0.143451599
2,4.1,0.233333333,0.424765516,0.233333333,0.137021134
2,4.25,0.233333333,0.426158001,0.233333333,0.131125539
2,4.4,0.233333333,0.42739052,0.233333333,0.125703094
2,4.55,0.233333333,0.428488259,0.233333333,0.120700918
2,4.7,0.233333333,0.429471886,0.233333333,0.116073483
2,4.85,0.233333333,0.43035844,0.233333333,0.111781413
2,5,0.233333333,0.431162034,0.233333333,0.107790509
2,5.15,0.233333333,0.431894412,0.233333333,0.104070943
2,5.3,0.233333333,0.432565383,0.233333333,0.100596601
2,5.45,0.233333333,0.433183178,0.233333333,0.097344534
2,5.6,0.233333333,0.433754731,0.233333333,0.094294507
2,5.75,0.233333333,0.434285903,0.233333333,0.091428611
2,5.9,0.233333333,0.434781669,0.233333333,0.088730953
2,6.05,0.233333333,0.435246265,0.233333333,0.086187379
2,6.2,0.233333333,0.435683313,0.233333333,0.083785252
2,6.35,0.233333333,0.436095917,0.233333333,0.081513256
2,6.5,0.233333333,0.43648675,0.233333333,0.079361227
2,6.65,0.233333333,0.436858117,0.233333333,0.077320021
2,6.8,0.233333333,0.437212014,0.233333333,0.075381382
2,6.95,0.233333333,0.437550176,0.233333333,0.073537845
2,7.1,0.233333333,0.437874112,0.233333333,0.071782641
2,7.25,0.233333333,0.438185142,0.233333333,0.070109623
2,7.4,0.233333333,0.438484421,0.233333333,0.068513191
2,7.55,0.233333333,0.438772965,0.233333333,0.066988239
2,7.7,0.233333333,0.439051669,0.233333333,0.0655301
2,7.85,0.233333333,0.439321322,0.233333333,0.0641345
2,8,0.233333333,0.439582625,0.233333333,0.062797518
2.15,0.5,0.222467054,1.76E-21,0.193449612,0.806524721
2.15,0.65,0.222467054,9.19E-16,0.193449612,0.806524721
2.15,0.8,0.222467054,3.95E-12,0.193449612,0.806524721
2.15,0.95,0.222467056,1.43E-06,0.193449613,0.806522975
2.15,1.1,0.222467054,0.071744234,0.193449612,0.717442343
2.15,1.25,0.222467054,0.152853187,0.193449612,0.611412746
2.15,1.4,0.222467054,0.21163887,0.193449612,0.529097176
2.15,1.55,0.222467054,0.255008056,0.193449612,0.463651011
2.15,1.7,0.222467054,0.287436476,0.193449612,0.410623538
2.15,1.85,0.222467054,0.311941131,0.193449612,0.366989565
2.15,2,0.222467054,0.330617594,0.193449612,0.330617594
2.15,2.15,0.222467054,0.344955078,0.193449612,0.299960937
2.15,2.3,0.222467054,0.356030634,0.193449612,0.273869718
2.15,2.45,0.222467054,0.364633959,0.193449612,0.251471696
2.15,2.6,0.222467054,0.371350426,0.193449612,0.232094016
2.15,2.75,0.222467054,0.376617868,0.193449612,0.21521021
2.15,2.9,0.222467054,0.380766283,0.193449612,0.200403307
2.15,3.05,0.222467054,0.384046077,0.193449612,0.18733955
2.15,3.2,0.222467054,0.386648419,0.193449612,0.175749281
2.15,3.35,0.222467054,0.388720086,0.193449612,0.165412802
2.15,3.5,0.222467054,0.390374368,0.193449612,0.156149747
2.15,3.65,0.222467054,0.39169915,0.193449612,0.147811
2.15,3.8,0.222467054,0.392762934,0.193449612,0.140272476
2.15,3.95,0.222467054,0.393619359,0.193449612,0.133430291
2.15,4.1,0.222467054,0.394310606,0.193449612,0.12719697
2.15,4.25,0.222467054,0.394869982,0.193449612,0.121498456
2.15,4.4,0.222467054,0.395323889,0.193449612,0.116271732
2.15,4.55,0.222467054,0.39569333,0.193449612,0.11146291
2.15,4.7,0.222467054,0.39599507,0.193449612,0.107025695
2.15,4.85,0.222467054,0.39624253,0.193449612,0.102920138
2.15,5,0.222467054,0.396446486,0.193449612,0.099111622
2.15,5.15,0.222467054,0.396615611,0.193449612,0.095570027
2.15,5.3,0.222467054,0.3967569,0.193449612,0.092269047
2.15,5.45,0.222467054,0.396876006,0.193449612,0.089185619
2.15,5.6,0.222467054,0.396977503,0.193449612,0.086299457
2.15,5.75,0.222467052,0.397065094,0.193449611,0.083592652
2.15,5.9,0.222467054,0.397141795,0.193449612,0.081049346
2.15,6.05,0.222467054,0.397210031,0.193449612,0.078655452
2.15,6.2,0.222467059,0.397271783,0.193449609,0.076398418
2.15,6.35,0.222467054,0.397328647,0.193449612,0.074267037
2.15,6.5,0.222467054,0.397381922,0.193449612,0.072251259
2.15,6.65,0.222467054,0.39743265,0.193449612,0.070342062
2.15,6.8,0.222467055,0.397481674,0.193449613,0.068531323
2.15,6.95,0.222467054,0.397529663,0.193449612,0.066811708
2.15,7.1,0.222467054,0.397577158,0.193449612,0.065176583
2.15,7.25,0.222467054,0.397624582,0.193449612,0.063619933
2.15,7.4,0.222467054,0.397672267,0.193449612,0.062136292
2.15,7.55,0.222467054,0.39772047,0.193449612,0.060720682
2.15,7.7,0.222467054,0.397769387,0.193449612,0.059368565
2.15,7.85,0.222467054,0.397819163,0.193449612,0.05807579
2.15,8,0.222467054,0.397869901,0.193449612,0.056838557
2.3,0.5,0.205550725,-2.18E-24,0.158115942,0.800003613
2.3,0.65,0.205550725,1.16E-18,0.158115942,0.800003613
2.3,0.8,0.205550725,4.41E-13,0.158115942,0.800003613
2.3,0.95,0.205550724,1.52E-06,0.158115942,0.800001726
2.3,1.1,0.205550725,0.071028242,0.158115942,0.710282425
2.3,1.25,0.205550725,0.150837239,0.158115942,0.603348956
2.3,1.4,0.205550725,0.208084379,0.158115942,0.520210949
2.3,1.55,0.205550725,0.249720863,0.158115942,0.454037932
2.3,1.7,0.205550725,0.280271706,0.158115942,0.400388152
2.3,1.85,0.205550725,0.302804028,0.158115942,0.356240033
2.3,2,0.205550723,0.319460779,0.158115942,0.31946078
2.3,2.15,0.205550725,0.33177314,0.158115942,0.288498383
2.3,2.3,0.205550725,0.340853113,0.158115942,0.262194702
2.3,2.45,0.205550725,0.34751776,0.158115942,0.239667421
2.3,2.6,0.205550725,0.352372459,0.158115942,0.220232787
2.3,2.75,0.205550725,0.355868461,0.158115942,0.203353406
2.3,2.9,0.205550725,0.358343633,0.158115942,0.188601912
2.3,3.05,0.205550725,0.360051836,0.158115942,0.175635042
2.3,3.2,0.205550725,0.361184343,0.158115942,0.164174701
2.3,3.35,0.205550725,0.361885615,0.158115942,0.153993879
2.3,3.5,0.205550725,0.362264984,0.158115942,0.144905994
2.3,3.65,0.205550725,0.362405333,0.158115942,0.13675673
2.3,3.8,0.205550725,0.36236959,0.158115942,0.129417711
2.3,3.95,0.205550725,0.362205576,0.158115942,0.122781551
2.3,4.1,0.205550726,0.361949654,0.158115942,0.116757952
2.3,4.25,0.205550725,0.361629466,0.158115942,0.111270605
2.3,4.4,0.205550725,0.361266018,0.158115942,0.106254711
2.3,4.55,0.205550724,0.36087523,0.158115942,0.101654995
2.3,4.7,0.205550725,0.360469138,0.158115942,0.097424091
2.3,4.85,0.205550725,0.360056792,0.158115942,0.093521245
2.3,5,0.205550725,0.359644955,0.158115942,0.089911239
2.3,5.15,0.205550725,0.359238627,0.158115941,0.086563524
2.3,5.3,0.205550725,0.358841453,0.158115942,0.083451501
2.3,5.45,0.205550724,0.358456041,0.15811595,0.080551921
2.3,5.6,0.205550725,0.358084177,0.158115943,0.077844386
2.3,5.75,0.205550731,0.357727069,0.158115944,0.07531096
2.3,5.9,0.205550725,0.357385412,0.158115942,0.072935798
2.3,6.05,0.205550725,0.357059585,0.158115942,0.070704868
2.3,6.2,0.205550725,0.35674967,0.158115942,0.068605706
2.3,6.35,0.205550725,0.356455555,0.158115943,0.066627206
2.3,6.5,0.205550725,0.356176971,0.158115942,0.064759449
2.3,6.65,0.205550725,0.355913548,0.158115942,0.062993548
2.3,6.8,0.205550725,0.355664833,0.158115942,0.061321523
2.3,6.95,0.205550725,0.355430321,0.158115942,0.059736188
2.3,7.1,0.205550725,0.355209473,0.158115942,0.058231061
2.3,7.25,0.205550725,0.35500173,0.158115942,0.056800277
2.3,7.4,0.205550725,0.354806524,0.158115942,0.055438519
2.3,7.55,0.205550725,0.35462329,0.158115942,0.05414096
2.3,7.7,0.205550725,0.354451467,0.158115942,0.052903204
2.3,7.85,0.205550724,0.354290504,0.158115942,0.051721242
2.3,8,0.205550725,0.35413987,0.158115942,0.05059141
2.45,0.5,0.183420067,3.69E-28,0.126496596,0.793874827
2.45,0.65,0.183420068,1.45E-21,0.126496598,0.793874827
2.45,0.8,0.183420068,3.65E-14,0.126496599,0.793874827
2.45,0.95,0.183420069,1.53E-06,0.126496599,0.793872896
2.45,1.1,0.183420069,0.070348795,0.126496598,0.703487943
2.45,1.25,0.183420069,0.148895965,0.126496597,0.595583859
2.45,1.4,0.183420069,0.204611472,0.126496597,0.51152868
2.45,1.55,0.183420068,0.244481841,0.126496597,0.444512437
2.45,1.7,0.18342007,0.273077183,0.1264966,0.390110262
2.45,1.85,0.183420065,0.293515713,0.1264966,0.345312606
2.45,2,0.183420072,0.307993244,0.126496601,0.307993243
2.45,2.15,0.183420069,0.318091537,0.126496598,0.276601335
2.45,2.3,0.183420068,0.324967723,0.126496599,0.249975172
2.45,2.45,0.183420067,0.329476454,0.126496599,0.227225142
2.45,2.6,0.183420068,0.332252281,0.126496599,0.207657676
2.45,2.75,0.183420068,0.333767319,0.126496599,0.190724182
2.45,2.9,0.183420068,0.334372809,0.126496599,0.175985689
2.45,3.05,0.183420068,0.334329677,0.126496599,0.163087648
2.45,3.2,0.183420065,0.333831281,0.126496596,0.151741492
2.45,3.35,0.183420068,0.333020463,0.126496599,0.141710836
2.45,3.5,0.183420067,0.332002311,0.126496597,0.132800924
2.45,3.65,0.183420065,0.330853793,0.126496597,0.124850489
2.45,3.8,0.183420069,0.329630937,0.126496598,0.117725334
2.45,3.95,0.183420068,0.328374198,0.126496599,0.111313287
2.45,4.1,0.183420068,0.327112506,0.126496599,0.105520163
2.45,4.25,0.183420068,0.325866246,0.126496599,0.100266537
2.45,4.4,0.183420069,0.324649501,0.126496602,0.095485148
2.45,4.55,0.183420066,0.323471688,0.126496595,0.091118785
2.45,4.7,0.183420068,0.322338858,0.126496599,0.08711861
2.45,4.85,0.183420067,0.321254532,0.126496598,0.083442736
2.45,5,0.183420066,0.32022045,0.126496599,0.080055113
2.45,5.15,0.183420069,0.319237056,0.1264966,0.076924592
2.45,5.3,0.183420068,0.318303861,0.126496599,0.074024154
2.45,5.45,0.183420068,0.317419755,0.126496599,0.071330282
2.45,5.6,0.183420066,0.316583185,0.126496597,0.068822432
2.45,5.75,0.183420069,0.315792333,0.126496598,0.066482596
2.45,5.9,0.183420069,0.315045195,0.126496601,0.064294938
2.45,6.05,0.183420073,0.314339697,0.126496603,0.062245484
2.45,6.2,0.183420069,0.313673713,0.126496598,0.060321868
2.45,6.35,0.183420068,0.313045173,0.126496599,0.058513117
2.45,6.5,0.183420068,0.312452024,0.126496599,0.056809459
2.45,6.65,0.18342007,0.311892284,0.126496601,0.055202174
2.45,6.8,0.183420068,0.311364041,0.126496599,0.053683455
2.45,6.95,0.183420068,0.310865485,0.126496599,0.0522463
2.45,7.1,0.18342006,0.310394878,0.1264966,0.050884408
2.45,7.25,0.183420068,0.309950603,0.126496598,0.049592096
2.45,7.4,0.183420068,0.309531095,0.126496599,0.048364234
2.45,7.55,0.183420068,0.309134903,0.126496599,0.047196168
2.45,7.7,0.183420068,0.308760656,0.126496599,0.04608368
2.45,7.85,0.183420068,0.308407067,0.126496598,0.045022929
2.45,8,0.183420068,0.308072927,0.126496598,0.044010418
2.6,0.5,0.156717944,-1.57E-30,0.097948715,0.788102547
2.6,0.65,0.156717946,5.65E-26,0.097948715,0.788102548
2.6,0.8,0.15671795,1.83E-15,0.097948725,0.788102549
2.6,0.95,0.156717947,1.47E-06,0.097948716,0.788100668
2.6,1.1,0.156717952,0.069702661,0.097948725,0.697026609
2.6,1.25,0.156717947,0.147021949,0.097948714,0.588087795
2.6,1.4,0.156717944,0.201206969,0.097948714,0.50301742
2.6,1.55,0.156717954,0.239266526,0.097948725,0.435030051
2.6,1.7,0.15671794,0.265807245,0.097948718,0.379724639
2.6,1.85,0.156717952,0.283995857,0.097948723,0.334112775
2.6,2,0.156717961,0.296084795,0.097948722,0.296084792
2.6,2.15,0.156717952,0.303715717,0.097948716,0.26410062
2.6,2.3,0.156717937,0.308103935,0.097948715,0.237003032
2.6,2.45,0.156717945,0.310156345,0.097948716,0.213900928
2.6,2.6,0.156717951,0.310550827,0.09794872,0.194094267
2.6,2.75,0.156717945,0.309792542,0.097948716,0.17702431
2.6,2.9,0.156717952,0.308255492,0.097948722,0.162239733
2.6,3.05,0.156717945,0.306213975,0.097948716,0.149372671
2.6,3.2,0.156717954,0.303867004,0.097948717,0.138121362
2.6,3.35,0.156717945,0.301356978,0.097948712,0.128237011
2.6,3.5,0.156717949,0.298784293,0.097948718,0.119513717
2.6,3.65,0.156717946,0.296218278,0.097948715,0.111780482
2.6,3.8,0.156717949,0.29370567,0.097948718,0.104894882
2.6,3.95,0.156717947,0.291276804,0.097948717,0.0987379
2.6,4.1,0.156717951,0.288950334,0.097948719,0.093209785
2.6,4.25,0.156717949,0.286736595,0.097948718,0.088226645
2.6,4.4,0.156717946,0.284640157,0.097948712,0.083717692
2.6,4.55,0.156717951,0.282661635,0.097948726,0.079622999
2.6,4.7,0.156717944,0.280798906,0.097948717,0.075891598
2.6,4.85,0.156717947,0.279048206,0.097948716,0.072480054
2.6,5,0.156717941,0.277404636,0.097948717,0.069351161
2.6,5.15,0.156717949,0.275862738,0.097948718,0.066472949
2.6,5.3,0.156717951,0.274416736,0.097948716,0.063817844
2.6,5.45,0.156717953,0.27306083,0.09794872,0.061361984
2.6,5.6,0.156717946,0.271789282,0.097948716,0.059084627
2.6,5.75,0.156717947,0.270596591,0.097948717,0.056967703
2.6,5.9,0.156717949,0.269477469,0.097948719,0.054995402
2.6,6.05,0.156717948,0.268426911,0.097948715,0.053153843
2.6,6.2,0.156717948,0.267440238,0.097948717,0.051430815
2.6,6.35,0.156717958,0.266513058,0.097948714,0.049815521
2.6,6.5,0.156717946,0.265641256,0.097948718,0.048298411
2.6,6.65,0.156717949,0.264821056,0.097948718,0.046870983
2.6,6.8,0.156717949,0.264048911,0.097948718,0.045525674
2.6,6.95,0.156717951,0.26332156,0.09794872,0.044255724
2.6,7.1,0.156717945,0.262635954,0.097948717,0.043055075
2.6,7.25,0.156717949,0.26198932,0.097948718,0.041918291
2.6,7.4,0.156717954,0.261379056,0.097948721,0.040840477
2.6,7.55,0.156717948,0.260802743,0.097948718,0.039817213
2.6,7.7,0.15671794,0.260258182,0.097948721,0.038844507
2.6,7.85,0.156717965,0.259743354,0.097948725,0.037918736
2.6,8,0.156717954,0.259256278,0.097948718,0.03703661
2.75,0.5,0.12594697,-2.17E-37,0.071969697,0.78265553
2.75,0.65,0.125946966,1.06E-30,0.071969694,0.78265553
2.75,0.8,0.125946958,3.14E-19,0.071969702,0.782655531
2.75,0.95,0.12594696,1.47E-06,0.071969697,0.782653631
2.75,1.1,0.125946971,0.069087013,0.071969701,0.690870135
2.75,1.25,0.125946965,0.145208561,0.071969706,0.580834248
2.75,1.4,0.125946971,0.197858244,0.0719697,0.494645612
2.75,1.55,0.125946971,0.234048902,0.071969705,0.425543464
2.75,1.7,0.125946971,0.258408333,0.071969703,0.369154766
2.75,1.85,0.125946971,0.274142406,0.071969698,0.322520477
2.75,2,0.12594697,0.283559164,0.071969703,0.28355917
2.75,2.15,0.125946976,0.288368306,0.071969704,0.250755052
2.75,2.3,0.125946972,0.289859536,0.071969705,0.22296888
2.75,2.45,0.125946971,0.289013575,0.071969709,0.199319716
2.75,2.6,0.125946969,0.286575118,0.0719697,0.179109452
2.75,2.75,0.125946957,0.283104341,0.071969701,0.161773921
2.75,2.9,0.125946963,0.279015912,0.071969702,0.146850489
2.75,3.05,0.125946965,0.274610221,0.071969697,0.133956209
2.75,3.2,0.125946967,0.270099187,0.071969703,0.122772364
2.75,3.35,0.125946965,0.265627448,0.071969706,0.113032966
2.75,3.5,0.125946956,0.261289627,0.071969696,0.104515857
2.75,3.65,0.12594697,0.257144062,0.071969699,0.097035496
2.75,3.8,0.125946972,0.253223237,0.071969703,0.090436874
2.75,3.95,0.125946963,0.249541845,0.071969697,0.084590459
2.75,4.1,0.125946967,0.24610266,0.071969704,0.07938796
2.75,4.25,0.125946972,0.242900631,0.071969705,0.07473866
2.75,4.4,0.125946958,0.239925927,0.071969695,0.070566453
2.75,4.55,0.125946963,0.237166068,0.071969698,0.066807346
2.75,4.7,0.125946976,0.234607162,0.0719697,0.06340734
2.75,4.85,0.125946984,0.23223492,0.071969713,0.060320762
2.75,5,0.125946967,0.230035184,0.071969695,0.057508796
2.75,5.15,0.125946964,0.227994475,0.071969698,0.05493843
2.75,5.3,0.125946969,0.226099964,0.071969698,0.052581388
2.75,5.45,0.125946961,0.224339688,0.0719697,0.050413417
2.75,5.6,0.125946964,0.222702629,0.071969711,0.048413622
2.75,5.75,0.125946954,0.221178577,0.071969695,0.046563915
2.75,5.9,0.125946979,0.219758323,0.071969699,0.044848635
2.75,6.05,0.125946975,0.218433297,0.071969704,0.043254119
2.75,6.2,0.125946961,0.217195775,0.071969697,0.041768421
2.75,6.35,0.125946975,0.216038781,0.071969703,0.040381081
2.75,6.5,0.125946958,0.21495583,0.071969696,0.039082881
2.75,6.65,0.125946968,0.213941179,0.071969697,0.037865696
2.75,6.8,0.125946973,0.212989493,0.0719697,0.036722326
2.75,6.95,0.125946973,0.212095953,0.071969705,0.03564638
2.75,7.1,0.125946975,0.211256173,0.071969706,0.034632161
2.75,7.25,0.125946963,0.210466127,0.071969692,0.03367458
2.75,7.4,0.125946967,0.209722228,0.071969698,0.032769099
2.75,7.55,0.125946977,0.20902111,0.071969699,0.031911619
2.75,7.7,0.125946977,0.208359722,0.071969705,0.031098467
2.75,7.85,0.125946973,0.207735275,0.071969708,0.03032632
2.75,8,0.125946973,0.207145224,0.071969707,0.029592177
2.9,0.5,0.091506053,-3.46E-32,0.048161077,0.777506385
2.9,0.65,0.091506093,6.39E-32,0.048161043,0.777506381
2.9,0.8,0.09150612,3.25E-19,0.048161081,0.777506388
2.9,0.95,0.091506056,1.51E-06,0.048161046,0.777504402
2.9,1.1,0.09150612,0.068499361,0.048161092,0.68499366
2.9,1.25,0.091506059,0.14344983,0.048161008,0.573799332
2.9,1.4,0.091506133,0.194552962,0.048161152,0.486382478
2.9,1.55,0.091506198,0.228800387,0.048161161,0.416000746
2.9,1.7,0.091506111,0.250814894,0.048161096,0.358306991
2.9,1.85,0.091506205,0.263818991,0.04816112,0.310375241
2.9,2,0.091506188,0.270162606,0.048161165,0.270162604
2.9,2.15,0.091506188,0.271623553,0.048161164,0.23619438
2.9,2.3,0.091506169,0.269582237,0.048161105,0.207370878
2.9,2.45,0.091506123,0.265124716,0.048161073,0.182844546
2.9,2.6,0.091506194,0.259104465,0.048161109,0.161940194
2.9,2.75,0.091506102,0.252181344,0.048161105,0.144103585
2.9,2.9,0.091506098,0.244851439,0.048161058,0.128869091
2.9,3.05,0.091506104,0.237472164,0.048161107,0.115840043
2.9,3.2,0.091506234,0.230287175,0.048161171,0.104675935
2.9,3.35,0.091506153,0.223450003,0.04816111,0.095085046
2.9,3.5,0.091506124,0.217047658,0.048161109,0.08681902
2.9,3.65,0.09150595,0.211118381,0.048161009,0.07966728
2.9,3.8,0.091506089,0.205668994,0.048161043,0.073453135
2.9,3.95,0.09150619,0.200684623,0.048161101,0.068028609
2.9,4.1,0.091506207,0.196138801,0.048161159,0.063270546
2.9,4.25,0.09150635,0.191999243,0.048161164,0.059076594
2.9,4.4,0.091506058,0.188230586,0.048161064,0.055361903
2.9,4.55,0.091506146,0.184799486,0.048161101,0.05205615
2.9,4.7,0.091506204,0.181672454,0.048161121,0.049100611
2.9,4.85,0.091506138,0.178818804,0.048161088,0.046446398
2.9,5,0.091506072,0.176210855,0.048161074,0.044052687
2.9,5.15,0.091506122,0.173823599,0.048161116,0.041885186
2.9,5.3,0.091506122,0.171634178,0.04816109,0.039914893
2.9,5.45,0.091506011,0.169622455,0.048161049,0.038117389
2.9,5.6,0.091506068,0.167770969,0.048161105,0.036471944
2.9,5.75,0.091506126,0.166063543,0.048161135,0.034960738
2.9,5.9,0.091506062,0.16448582,0.048160986,0.033568476
2.9,6.05,0.091506122,0.163025953,0.048161085,0.032282338
2.9,6.2,0.091506224,0.161672572,0.048161223,0.031090884
2.9,6.35,0.091506138,0.160415297,0.048161118,0.02998415
2.9,6.5,0.091506173,0.159246002,0.048161114,0.028953791
2.9,6.65,0.091506053,0.15815638,0.048161029,0.027992249
