"x"
0.182193090062198
-1.11680724700982
-0.720165543966114
-1.5685101548431
-1.58605810711896
-1.6605334624677
-1.5927942318557
-1.97254370033315
-2.93058477448133
-3.18095587917886
-3.05967551441953
-3.18218879289889
-3.07325420026949
-2.93345423438794
-2.422357083593
-2.1301212063412
-1.62290235774341
-1.40295284543622
-1.24571169953841
-0.69369787013023
-0.435822022459157
-0.247186461152569
0.093832475749272
0.252114511447466
0.591233343435306
0.227467071026921
-0.30476616627134
-0.731020276992352
-0.929630606183167
-1.01225622938308
-0.81030314584535
-0.976941715071038
-1.16267523496511
-1.04767977665783
-1.54943930621409
-2.03041836315271
-2.04123566366652
-1.51660727457027
-1.22096336229802
-0.741752575704944
-0.288176738301413
0.00474741645215699
0.149111366466064
0.367491575415465
0.33520839786167
-0.501197055139607
-0.910762838029958
-0.485866364664233
-0.0610461449541779
0.123514461080774
-0.0257787883526969
-0.285184281288835
-0.225947442804806
-0.343962833045208
-0.18363041265107
0.0254756903692661
0.271422273755097
0.316685002436247
0.296433930882725
0.650414961126112
0.855571485363788
0.504303280216575
0.0740645061996089
-0.64920931050096
-1.26097498300645
-1.65691196640172
-1.55867620346943
-1.50970957181203
-1.8879766129202
-1.66565286325087
-1.05944919329678
-1.18461623393149
-1.02902788337178
-0.760372463871844
-0.875204560420062
-0.860406106747307
-0.463124104666335
-0.303838825450164
-0.145504602272376
-0.126006571895655
-0.658483395942435
-0.694926610347421
-0.690751989375677
-0.552134579666694
-0.643033185836972
-0.841320883938868
-0.50580918810704
-0.129865303891998
-0.13190105578906
0.180544813645601
0.460458459626128
-0.140666294971014
-0.0550933004011714
0.630055739845988
0.587361531968092
0.657248422952588
0.856152778915079
0.753611475194195
0.706478344834221
0.617459987280727
0.313567388471026
0.235919363753544
0.0328358783903675
0.0180345605875259
-0.123835715151978
-0.00795735772675822
0.210712980472082
0.579670605312609
0.974645120583196
0.795843631552561
0.161039767231788
0.603672672597311
0.665468382791727
0.458148236109401
0.507092468215579
1.15765600019916
1.24054702807922
1.02964772134432
0.975459719359469
0.36899456894303
-0.266943306701131
-0.473652769903942
-0.608671564019263
-0.614114314487864
-0.541589426361899
-0.717110668826055
-1.00337584848345
-1.17607159669464
-1.17493082082853
-0.963755361585362
-0.46054957855932
-0.142130136406481
-0.34175835927901
0.204881354862171
0.467448428410309
0.280254733477156
0.50971738845896
0.776775830922575
0.953079201878887
0.736466340342272
0.467369931005064
0.132299673927487
-0.573591940168835
-0.722004597670063
-0.474683518968124
-0.184872373439177
-0.68920482670395
-0.776807420147608
-0.147449115109833
-0.0739696494477327
-0.252395101957388
-0.0215045177991807
-0.406162536684394
-0.744350366450589
-0.699891360935352
-0.880417703814422
-0.935833936759056
-1.05966022940941
-0.793278199654049
-0.625452948966867
-0.309219392141566
-0.493864647906469
-0.774077006571955
-0.614680267172585
0.0866336453062946
0.580296212781424
0.26795430896127
0.38827650299396
0.595998378693953
0.326218358220705
-0.120135770687994
-0.417895960210239
-0.291331222507102
-0.566773164654313
-0.914351812092189
-0.914579497803302
-0.997375406256534
-1.36637801095664
-1.79661131369321
-2.10972052283069
-2.17613031154263
-2.15442901066622
-1.8938856907614
